_gddid	words	year	expected_lat	intersection_lat	expected_long	intersection_long	dms_regex	dd_regex
54b43247e138239d86849a52	"['Pollen', 'profile', 'sites', 'Auer', '-LRB-', '1933', '-RRB-', 'numbers', 'Auer', '-LRB-', '1958', '-RRB-', 'numbers', 'Auer', '-LRB-', '1965', '-RRB-', 'numbers', 'Rio', 'Bueno', 'PuestoMedia', 'Rio', 'Fen', '-LRB-', 'Russfen', '-RRB-', 'Lago', 'Lynch', 'Ea', 'Rio', 'Grande', '-LRB-', 'Lago', 'Blanco', '-RRB-', 'Ea', 'Vicufia', 'S', 'Vicufia', '-LRB-', 'PuestoVeinte', '-RRB-', 'SWVicufia', 'LaMarina', 'Rio', 'Claro', '1-5', '6-9', '10', '11-14', '15-19', '20', '21-24', '25', '26', ',', '27', '28', ',', '29', 'S', 'Rio', 'Claro', '30-32', 'Lago', 'Fagnano', 'Los', 'Cerros', 'Ea', 'Rubi', 'Sierra', 'Carmen', '-LRB-', 'Carmen', 'Sylva', '-RRB-', 'Altos', 'Boqueron', '-LRB-', 'Rio', 'del', 'Oro', '-RRB-', 'San', 'Isidro', 'Puerto', 'Valdez', '-LRB-', 'Isla', 'Dawson', '-RRB-', 'Lago', 'Laina', '-LRB-', 'Isla', 'Clarence', ',', 'according', 'to', 'Heusser', '1989', ':', 'Isla', 'Cap', ',', 'Aracena', '-RRB-', 'Bahia', 'Beaubasin', '-LRB-', 'Isla', 'Clarence', '-RRB-', 'Martinez', 'Fjord', '-LRB-', 'Bahia', 'Sarmiento', '-RRB-', 'Bahia', 'Pliischow', '-LRB-', 'Martinez', 'Fjord', '-RRB-', 'Monte', 'Buckland', '-LRB-', 'Agostini', 'Fjord', '-RRB-', 'Bahia', 'Queta', '-LRB-', 'Keats', 'Channel', '-RRB-', 'Gabriel', 'Channel', '-LRB-', 'Isla', 'Dawson', '-RRB-', 'Brookes', 'Harbour', '-LRB-', 'Bahia', 'Kairamo', '-RRB-', 'Puerto', 'Arturo', 'Puerto', 'Harris', 'Ushuaia', 'Rio', 'Olivia', 'La', 'Cotorra', 'Bahia', 'Espafiol', 'E', 'Lago', 'Fagnano', 'Rio', 'Ewan', 'Ea', 'Catalana', '33', ',', '34', '35', '36', '37', 'no', 'diagram', '38', '39', '40', '41', ',', '42', '43', '44', '45', '46', '47', '48', '50', '51', 'T2', ',', 'T3', 'T4', ',', 'T5', 'T6', ',', 'T7', 'T8-T10', 'T11-TI3', 'T15', 'T17-T19', 'T20', 'T22', 'T23-T25', '-LRB-', 'Sra', 'Beauvoir', '-RRB-', 'T26-T28', '-LRB-', 'Rio', 'Claro', '-RRB-', 'T29', ',', 'T30', 'T31', 'T32', 'T33', 'T34', ""''"", 'no', 'diagram', 'T37', ',', 'T38', 'T39-T41', 'T42', 'T43', 'T44', ',', 'T45', 'T46-T48', 'T49', 'T50', ',', 'T51', 'T52', ',', 'T53', 'T54', 'T55', 'T56', 'T57', 'T58', ',', 'T59', 'T60', 'T61', ',', 'T62', 'T63', 'T64', 'T2-T5', 'T6-T9', 'T10', 'Tll-T14', 'T15-T19', 'T20', 'T21-T24', 'T25', 'T26', ',', 'T27', 'T28', ',', 'T29', 'T30-T32', 'T33', ',', 'T34', 'T35', 'T36', 'T37', 'no', 'diagram', 'no', 'diagram', 'T38', ',', 'T39', 'T40', 'T41', ',', 'T42', 'T43', 'T44', 'T45', 'T46', 'T47', 'T48', ',', 'T49', 'T50', 'T51', 'T56I/II', 'T57', 'T58', ',', 'T59', 'T60', 'T61', ',', 'T62', 'T63', 'T64', ',', 'T65', 'PALEOENVIRONMENTS', 'AND', 'PALEOCLIMATESIN', 'TIERRA', 'DEL', 'FUEGO', 'AND', 'SOUTHERNMOST', 'PATAGONIA', ',', 'SOUTH', 'AMERICA', 'T', 'A', 'B', 'L', 'E', '1', '-LRB-', 'continued', '-RRB-', 'Pollen', 'profile', 'sites', 'Auer', '-LRB-', '1933', '-RRB-', 'numbers', 'Auer', '-LRB-', '1958', '-RRB-', 'numbers', 'Auer', '-LRB-', '1965', '-RRB-', 'numbers', 'Ea', 'Roble', 'Ea', 'Pirinaica', 'Rio', 'Mineros', 'Ea', 'Viamonte', 'Punta', 'Maria', 'La', 'Misi6n', '-', 'T65', 'T66', 'T66', 'T67', 'T67', 'T68', 'T68', 'T69', 'T69', 'T70', 'T70', '*', 'Radiocarbon', 'dates', 'on', 'section', 'T34', 'listed', 'as', 'Altos', 'Boqueron', 'in', 'Deevey', 'et', 'al.', '-LRB-', '1959', '-RRB-', 'are', 'instead', 'on', 'section', '34', ',', 'Lago', 'Fagnano', '.']"	1993	['54', '53']	['54', '53']	['67']	['67']	['-24,25,26,,,27,28,,,29,S', '33,,,34,35,36,', '39,40,41,,,42,43,44,']	[]
54b43247e138239d86849a52	"['The', 'sites', 'of', 'published', 'pollen', 'records', 'from', 'southern', 'Patagonia', 'that', 'are', 'discussed', 'herein', 'are', '-LRB-', 'see', 'PALEOENVIRONMENTS', 'AND', 'PALEOCLIMATES', 'IN', 'TIERRA', 'DEL', 'FUEGO', 'AND', 'SOUTHERNMOST', 'PATAGONIA', ',', 'SOUTH', 'AMERICA', '57', 'Fig.', '1', 'for', 'location', '-RRB-', ':', 'Viamonte', ',', 'an', 'interstadial', 'peat', 'outcrop', '-LRB-', '54', '°', '11', ""'S"", ',', '66', '°', '21', '`', 'W', ',', '5', 'm', 'elevation', '-RRB-', '-LRB-', 'Auer', ',', '1956', '-RRB-', ';', 'Puerto', 'Eden', ',', 'a', 'peat', 'bog', 'in', 'the', 'Chilean', 'Channels', 'rainforest/moorland', 'vegetation', '-LRB-', '49', '°', '8', ""'S"", ',', '74', '°', '25', '`', 'W', ',', '20', 'm', 'elevation', '-RRB-', '-LRB-', 'Ashworth', 'et', 'al.', ',', '1991', '-RRB-', ';', 'Harberton', ',', 'a', 'bog', 'section', 'in', 'deciduous', 'Nothofagus', 'pumilio-Nothofagus', 'antarctica', 'forest', '-LRB-', '54', '°', '53', ""'S"", ',', '67', '°', '10', '`', 'W', ',', '30m', 'elevation', '-RRB-', '-LRB-', 'Markgraf', ',', '1989b', ',', '1991a', ';', 'Heusser', ',', '1989', '-RRB-', ';', 'Paso', 'Garibaldi', ',', 'a', 'bog', 'section', 'from', 'ca.', '100', 'm', 'below', 'the', 'upper', 'Nothofagus', 'pumilio', 'Nothofagus', 'antarctica', 'treeline', '-LRB-', '54', '°', '43', ""'S"", ',', '67', '°', '50', '`', 'W', ',', '500', 'm', 'elevation', ';', 'Markgraf', ',', '1990', '-RRB-', ';', 'Cueva', 'Milod6n', ',', 'a', 'cave', 'sediment', 'section', ',', 'near', 'the', 'forest/steppe', 'boundary', '-LRB-', '51', '°', '35', ""'S"", ',', '72', '°', '38', '`', 'W', ',', '100', 'm', 'elevation', ';', 'Moore', ',', '1978', ';', 'Markgraf', ',', '1985', '-RRB-', ';', 'La', 'Misidn', ',', 'a', 'bog', 'in', 'Patagonian', 'steppe', '-LRB-', '53', '°', '30', ""'S"", ',', '67', '°', '50', '`', 'W', ',', '3', 'm', 'elevation', ';', 'Markgraf', ',', '1980a', ',', 'b', ',', '1983', '-RRB-', ';', 'Fells', 'Cave', 'in', 'Patagonian', 'scrub-steppe', '-LRB-', '52', '°', '4', ""'S"", ',', '69', '°', '7', ""'"", '30', '``', 'W', ',', '250', 'm', 'elevation', ';', 'Bird', 'and', 'Bird', ',', '1988', ';', 'Markgraf', ',', '1988', '-RRB-', '.']"	1993	['54', '53']	['54', '53']	['67']	['67']	"[""52,°,4,'S,,,69,°,7,',30,""]"	[]
54b43247e138239d86849a52	"['Williams', '-LRB-', '54', '56', ""'S"", ',', '67', '38', '`', 'W', ',', '10', 'm', 'elevation', ';', 'Heusser', ',', '1989', '-RRB-', ',', 'and', 'Lago', 'Yehuin', '-LRB-', '54', '°', '20', ""'S"", ',', '67', '°', '45', ""'S"", ',', '100m', 'elevation', ';', 'Markgraf', ',', '1983', '-RRB-', ',', 'both', 'bog', 'sections', 'in', 'deciduous', 'Nothofagus', 'pumilio', 'tbrest', '.']"	1993	['54', '53']	['54']	['67']	['67']	"[""54,°,20,'S,,,67,°,45,'S""]"	[]
54b43247e138239d86849a52	"['The', 'forest', 'was', 'initially', 'composed', 'of', 'Nothofagus', 'antarctica', ',', 'and', 'was', 'replaced', 'soon', 'afterwards', '62', '-LRB-', 'a', '-RRB-', 'I', '_', 'Harberton', '-LRB-', '54', '°', '53', ""'"", 'S', ',', '67', '°', '10', ""'"", 'W', '-RRB-', 'V.', 'MARKGRAF', 'Paso', 'Garibaldi', '-LCB-', '54', '°', '43', ""'"", 'S', ',', '67', '050', ""'"", 'W', '-RRB-', '-RRB-', '10', 'I', '20', '40', '60', '80', 'O', '20', '40', '0', '%', 'Pollen', 'Markgraf', '1989', 'b', '20', '40', '60', '0', '.5', '1', '0', 'Charcoal', '-LRB-', '50-150p', 'x', '103cm', '``', '3', '-RRB-', 'Rabassa', 'et', 'al.', '1989', '20', '40', '60', '80', 'O', '30', 'O', '20', '40', '60', '80', '%', 'Pollen', 'Markgraf', '1990', '-LRB-', 'b', '-RRB-', 'Puerto', 'Eden', '-LRB-', '49', 'o', '08', ""'"", 'S', ',', '74', 'o', '25', '`', 'W', '-RRB-', 'ooO', '/', '+1', '.']"	1993	['54', '53']	['54', '53']	['67']	['67']	"[""54,°,53,',S,,,67,°,10,',W""]"	[]
54b4326de138239d86850560	['SITE', 'DESCRIPTION', 'The', 'Ohnuma', 'moor', 'is', 'situated', 'at', 'an', 'elevation', 'of', '610', 'm', 'on', 'the', 'southeast', 'slope', 'of', 'Mt.', 'Torokawa', '-LRB-', '1039', 'm', ',', 'coordinates', '35', '°', '25', '`', 'N', ',', '134', '°', '34', '`', 'E', '-RRB-', 'in', 'the', 'northeastern', 'part', 'of', 'the', 'Chugoku', 'mountains', ',', 'Hyogo', 'prefecture', '-LRB-', 'Fig.l', '-RRB-', '.']	1986	['35']	['35']	['134']	['134']	[]	[]
54b4326ae138239d8684fb60	"['Review', 'of', 'Palaeobotany', 'and', 'Palynology', '209', '-LRB-', '2014', '-RRB-', '41', '--', '51', 'Contents', 'lists', 'available', 'at', 'ScienceDirect', 'Review', 'of', 'Palaeobotany', 'and', 'Palynology', 'journal', 'homepage', ':', 'www.elsevier.com/locate/revpalbo', 'Research', 'paper', 'A', '30,000-year', 'pollen', 'record', 'from', 'Mire', 'Kupena', ',', 'Western', 'Rhodopes', 'Mountains', '-LRB-', 'south', 'Bulgaria', '-RRB-', 'Spassimir', 'Tonkov', 'a', ',', ',', 'Maria', 'Lazarova', 'b', ',', 'Elissaveta', 'Bozilova', 'a', ',', 'Dimiter', 'Ivanov', 'b', ',', 'Ian', 'Snowball', 'c', 'a', 'Laboratory', 'of', 'Palynology', ',', 'Department', 'of', 'Botany', ',', 'Faculty', 'of', 'Biology', ',', 'Soﬁa', 'University', '``', 'St.', 'Kliment', 'Ohridski', ""''"", ',', 'Soﬁa', '1164', ',', 'Bulgaria', 'b', 'Institute', 'of', 'Biodiversity', 'and', 'Ecosystem', 'Research', ',', 'Bulgarian', 'Academy', 'of', 'Sciences', ',', 'Soﬁa', '1113', ',', 'Bulgaria', 'c', 'Department', 'of', 'Earth', 'Sciences', ',', 'Natural', 'Resources', 'and', 'Sustainable', 'Development/Geophysics', ',', 'Uppsala', 'University', ',', 'Uppsala', 'SE-752', '36', ',', 'Sweden', 'article', 'info', 'Article', 'history', ':', 'Received', '24', 'December', '2013', 'Received', 'in', 'revised', 'form', '24', 'June', '2014', 'Accepted', '29', 'June', '2014', 'Available', 'online', '9', 'July', '2014', 'Keywords', ':', 'Pollen', 'analysis', 'Vegetation', 'history', 'Middle', 'Pleniglacial', 'Interstadial', 'Mire', 'Kupena', 'Rhodopes', 'Mountains', 'abstract', 'A', 'palynological', 'study', 'was', 'performed', 'on', 'a', '2', 'm', 'thick', 'sediment', 'sequence', 'recovered', 'from', 'Mire', 'Kupena', '-LRB-', '1356', 'm', '-RRB-', ',', 'a', 'former', 'lake', 'in', 'the', 'Western', 'Rhodopes', 'Mountains', '-LRB-', 'south', 'Bulgaria', '-RRB-', 'and', 'supported', 'by', 'radiocarbon', 'dating', '.']"	2014	['41']	['41']	['24']	['24']	[]	[]
54b4326ae138239d8684fb60	['Study', 'site', 'Mire', 'Kupena', 'is', 'a', 'former', 'lake', '-LRB-', '41', '°', '59', '′', '07.5', '″', 'N', ',', '24', '°', '19', '′', '05.1', '″', 'E', ';', '1356', 'm', 'a.s.l.', '-RRB-', 'found', 'on', 'the', 'territory', 'of', 'the', 'Biosphere', 'Reserve', 'Kupena', 'in', 'the', 'Western', 'Rhodopes', 'Mountains', '-LRB-', 'Fig.', '1', '-RRB-', '.']	2014	['41']	['41']	['24']	['24']	[]	[]
54b4326be138239d8684ff1c	['Geographical', 'setting', 'and', 'climate', 'The', 'Araracuara', 'sandstone', 'plateau', 'is', 'located', 'at', '72', '‡', '25PW', 'and', '0', '‡', '35PS', '-LRB-', 'Fig.', '1', '-RRB-', '.']	2003	['0']	['0']	['72']	['72']	[]	[]
54b4326be138239d8684ff1c	['Modern', 'pollen', 'rain', 'Between', '1996', 'and', '1999', 'vegetation', 'relevees', 'were', 'made', 'out', 'according', 'to', 'the', 'Braun', '^', 'Blanquet', 'relevee', 'method', '-LRB-', 'Mueller-Dombois', 'and', 'Ellenberg', ',', '1974', '-RRB-', 'at', 'the', 'sandstone', 'plateaus', 'of', 'Aduche', '-LRB-', '72', '‡', '26P38QW', ',', '0', '‡', '43P37QS', ';', '12', 'km', 'south', 'of', 'Araracuara', '-RRB-', ',', 'Monochoa', '-LRB-', '72', '‡', '17PW', ',', '0', '‡', '33PS', ';', 'on', 'the', 'left', 'margin', 'of', 'Caqueta', '$', 'River', ',', '10', 'km', 'northwest', 'of', 'Araracuara', '-RRB-', ',', 'and', 'Yar', '$', '|', '-LRB-', '72', '‡', '26P22QW', ',', '0', '‡', '14P47QS', ';', 'on', 'both', 'margins', 'of', 'the', 'Yar', '$', '|', 'River', ',', '20', 'km', 'northeast', 'of', 'Araracuara', '-RRB-', '.']	2003	['0']	['0']	['72']	['72']	[]	[]
54b4326be138239d8684ff1c	"['This', 'core', 'is', 'from', 'site', '`', 'Quebrada', 'del', 'Amor', ""'"", '-LRB-', '72', '‡', '25PW', ',', '0', '‡', '35PS', '-RRB-', ',', 'collected', 'at', 'the', 'edge', 'of', 'the', 'Araracuara', 'air-strip', 'in', 'a', 'Bonnetia', 'martiana', 'shrubland', '-LRB-', 'Fig.', '2', '-RRB-', '.']"	2003	['0']	['0']	['72']	['72']	[]	[]
54f4a4c6e13823054496a01f	['Study', 'site', 'South', 'Rhody', 'peatland', '-LRB-', 'unofficial', 'name', ';', '46j335V', '7', 'N', ',', '86j4V30', 'W', ';', 'f285', 'm', 'above', 'sea', 'level', '-RRB-', 'is', 'a', 'small', '-LRB-', 'f4', '.5', 'ha', '-RRB-', 'kettle', 'peatland', 'located', 'within', 'the', 'Lake', 'Superior', 'State', 'Forest', 'in', 'Upper', 'Michigan', '-LRB-', 'Fig.', '1', '-RRB-', '.']	2004	['46']	['46']	['86']	['86']	[]	[]
5506a1bfe1382326932d9220	['Site', 'description', 'Tower', 'Lake', '-LRB-', 'informal', 'name', '-RRB-', 'is', 'an', 'endorheic', 'kettle', 'lake', 'in', 'central', 'Upper', 'Michigan', '-LRB-', '46', '3203100N', ',', '86', '0201300W', ',', '261', 'm', 'elevation', '-RRB-', '62', 'S.T.', 'Jackson', 'et', 'al.', '/', 'Quaternary', 'Science', 'Reviews', '98', '-LRB-', '2014', '-RRB-', '60e73', '-LRB-', 'Fig.', '1', '-RRB-', '.']	2014	['46']	['46']	['86']	['86']	[]	[]
57a5f471cf58f18df01625f6	"['DISTRIBUTIOKNn', ':', 'own', 'only', 'from', 'the', 'type', 'locality', ',', 'Lava', 'Camp', 'Mine', '-LRB-', '65O53', '.04', ""'"", 'N', ',', '163', ""'"", '7.9', ""'"", 'Description', 'W', ',', 'Fig', '.']"	1976	['65', '79']	['65']	['99', '163']	['163']	[]	[]
57a5f471cf58f18df01625f6	"['I', '-RRB-', ',', 'locality', '2-73', '-LRB-', '79', '``', '50', ""'"", 'N', ',', '99', ""'"", '15', ""'"", 'W', '-RRB-', ',', 'Beaufort', 'Formation', 'sample', 'JVM', '5b', '.']"	1976	['65', '79']	['79']	['99', '163']	['99']	"[""50,',N,,,99,',15,',W""]"	[]
54b43248e138239d86849f24	['Raymond', 'Basin', 'is', 'a', '1.6-km', 'wide', ',', 'semi-circular', 'basin', '-LRB-', 'Fig.', '1', ';', '39º1404500N', 'Lat.', ';', '89º3101500W', 'Long', '.', '-RRB-']	2000	['39']	['39']	['89']	['89']	[]	[]
5506bc97e1382326932d928d	['Study', 'sites', 'Laguna', 'La', 'Zeta', '-LRB-', '42.89', 'S', ';', '71.35', 'W', ';', '774', 'm', 'elev.', ';', '675', 'cm', 'water', 'depth', '-RRB-', 'and', 'the', 'wetland', 'on', 'its', 'north', 'margin', 'are', 'situated', 'on', 'a', 'bench', ',', 'west', 'and', 'above', 'the', 'city', 'of', 'Esquel', '-LRB-', 'mean', 'annual', 'temperature', '1/4', '9', 'C', ';', 'mean', 'annual', 'precipitation', '1/4', '560', 'mm', ';', 'Cordón', 'et', 'al.', ',', '1993', ';', 'Table', '1', ';', 'Fig.', '1', '-RRB-', '.']	2014	['43', '42', '41']	['42']	['71']	['71']	[]	[]
5506bc97e1382326932d928d	['Lago', 'Theobald', '-LRB-', '43.48', 'S', ';', '71.58', 'W', ';', '678', 'm', 'elev.', ';', '488', 'cm', 'water', 'depth', ';', 'Table', '1', ';', 'Fig.', '1', '-RRB-', 'lies', 'within', 'a', 'late-Pleistocene', 'glacial', 'scour', 'depression', 'north', 'of', 'the', 'town', 'of', 'Corcovado', '-LRB-', 'mean', 'annual', 'temperature', '1/4', '9', 'C', ';', 'mean', 'annual', 'precipitation', '1/4', 'ca', '530', 'mm', ';', 'Servicio', 'Meteorológico', 'Nacional', ',', '2012', '-RRB-', '.']	2014	['43', '42', '41']	['43']	['71']	['71']	[]	[]
5506bc97e1382326932d928d	['Site', 'M.', 'Aguado', 'L.', 'Escondido', 'L.', 'el', 'Trébol', 'L.', 'Mascardi', 'L.', 'Padre', 'Laguna', 'L.', 'Huala', 'Hué', 'L.', 'Cóndor', 'L.', 'Mosquito', 'M.', 'Serrucho', 'L.', 'La', 'Zeta', 'L.', 'Theobald', 'Position', '40.97', 'S', ';', '71.93', 'W', '41.05', 'S', ';', '71.45', 'W', '41.15', 'S', ';', '71.32', 'W', '41.31', 'S', ';', '73', 'W', '41.38', 'S', ';', '71.32', 'W', '41.51', 'S', ';', '71.58', 'W', '42.35', 'S', ';', '71.29', 'W', '42.49', 'S', ';', '71.39', 'W', '41.76', 'S', ';', '71.42', 'W', '42.89', ';', '71.35', 'W', '43.48', 'S', ';', '71.58', 'W', 'Elevation', '-LSB-', 'm', '-RSB-', '930\xa0890\xa0977\xa01060', '1280\xa0849\xa0818\xa0551', '995\xa0774\xa0678', 'Water', 'depth', '-LSB-', 'cm', '-RSB-', 'NA', 'NA', '1050', '3000', '735\xa0864\xa0850\xa0800', 'NA', '675', '488', 'Publications', 'Markgraf', 'and', 'Bianchi', ',', '1999', 'Jackson', ',', '1996', 'Whitlock', 'et', 'al.', ',', '2006', 'Bianchi', 'and', 'Ariztegui', ',', '2012', 'Iglesias', 'et', 'al.', ',', '2012a', 'Iglesias', 'et', 'al.', ',', '2012a', 'Iglesias', 'et', 'al.', ',', '2012b', 'Whitlock', 'et', 'al.', ',', '2006', ';', 'Iglesias', 'et', 'al.', ',', '2012b', 'Markgraf', 'et', 'al.', ',', '2013', 'This', 'manuscript', 'This', 'manuscript', 'the', 'eastern', 'Patagonian', 'Andes', 'at', 'or', 'near', 'the', 'forest/steppe', 'boundary', '-LRB-', 'Table', '1', ';', 'Fig.', '1', '-RRB-', '.']	2014	['43', '42', '41']	['43', '42', '41']	['71']	['71']	[]	['71.93,W,41.05,S', '71.45,W,41.15,S', '71.32,W,41.31,S', '71.32,W,41.51,S', '71.58,W,42.35,S', '71.29,W,42.49,S', '71.39,W,41.76,S', '71.35,W,43.48,S']
5506bc97e1382326932d928d	['Lago', 'Escondido', '-LRB-', '41.05', 'S', ';', '71.45', 'W', ';', '890', 'm', 'elev.', ';', 'Jackson', ',', '1996', '-RRB-', 'and', 'Laguna', 'el', 'Trébol', '-LRB-', '41.15', 'S', ';', '71.32', 'W', ';', '977', 'm', 'elev.', ';', 'Whitlock', 'et', 'al.', ',', '2006', '-RRB-', 'are', 'located', 'in', 'N.', 'dombeyieAustrocedrus', 'forest', ',', 'west', 'of', 'the', 'city', 'of', 'San', 'Carlos', 'de', 'Bariloche', '.']	2014	['43', '42', '41']	['41']	['71']	['71']	[]	[]
5506bc97e1382326932d928d	['Lago', 'Mascardi', '-LRB-', '41.31', 'S', ';', '73', 'W', ';', '1060', 'm', 'elev.', ';', 'Bianchi', 'and', 'Ariztegui', ',', '2012', '-RRB-', ',', 'Laguna', 'Padre', 'Laguna', '-LRB-', '41.38', 'S', ';', '71.32', 'W', ';', '1280', 'm', 'elev.', ';', 'Iglesias', 'et', 'al.', ',', '2012a', '-RRB-', 'and', 'Lago', 'Huala', 'Hué', '-LRB-', '41.51', 'S', ',', '71.58', 'W', ';', '849', 'm', 'elev.', ';', 'Iglesias', 'et', 'al.', ',', '2012a', '-RRB-', 'are', 'located', 'in', 'the', 'drainage', 'of', 'the', 'Río', 'Manso', 'within', 'Nahuel', 'Huapi', 'National', 'Park', ',', 'and', 'surrounded', 'by', 'N.', 'dombeyieAustrocedrus', 'forest', '.']	2014	['43', '42', '41']	['41']	['71']	['71']	[]	['41.51,S,,,71.58,W']
5506bc97e1382326932d928d	['Mallín', 'Serrucho', '-LRB-', '41.76', 'S', ';', '71.42', 'W', ';', '995', 'm', 'elev.', ';', 'Markgraf', 'et', 'al.', ',', '2013', '-RRB-', 'is', 'a', 'Cyperaceae/Empetrum', 'nigrum', 'wetland', 'located', 'in', 'a', 'depression', 'on', 'the', 'southwest', 'slope', 'of', 'Cordón', 'Serrucho', 'Norte', ',', 'ca', '20', 'km', 'northeast', 'of', 'the', 'town', 'of', 'El', 'Bolsón', '.']	2014	['43', '42', '41']	['42', '41']	['71']	['71']	[]	[]
5506bc97e1382326932d928d	['Lago', 'Cóndor', '-LRB-', '42.35', 'S', ';', '71.29', 'W', ';', '818', 'm', 'elev.', ';', 'Iglesias', 'et', 'al.', ',', '2012b', '-RRB-', 'and', 'Lago', 'Mosquito', '-LRB-', 'also', 'known', 'as', 'Lago', 'Pellegrini', ';', '42.49', 'S', ';', '71.39', 'W', ';', '551', 'm', 'elev.', ';', 'Whitlock', 'et', 'al.', ',', '2006', ';', 'Iglesias', 'et', 'al.', ',', '2012b', '-RRB-', 'are', 'located', '5', 'and', '22', 'km', 'northeast', 'of', 'the', 'town', 'of', 'Cholila', ',', 'respectively', '.']	2014	['43', '42', '41']	['42']	['71']	['71']	[]	[]
5506bc97e1382326932d928d	['Holocene', 'climate', 'variability', 'and', 'environmental', 'history', 'at', 'the', 'Patagonian', 'forest/steppe', 'ecotone', ':', 'Lago', 'Mosquito', '-LRB-', '42', '2903.8900', 'S', ',', '71', '24014.5700', 'W', '-RRB-', 'and', 'Laguna', 'del', 'Cóndor', '-LRB-', '42', '20047.2200', 'S', ',', '71', '17007.6200', 'W', '-RRB-', '.']	2014	['43', '42', '41']	['42']	['71']	['71']	[]	[]
